Hotel Name,Price,Room Type,Rating,Number of ratings,Available Rooms,Max Occupancy Allowed,Address,Lat,Long,Map Link,Images,Oyo ID
OYO 63634 Royale Avenue,1762,Saver Double (X),4.4,394,12,2,"Near Reliance tower, Ibrahimpur, Near burari, Delhi",28.776062,77.176025,http://bit.ly/2rAwngl,"https://images.oyoroomscdn.com/uploads/hotel_image/85749/3f7f14cccba5012e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/4ec1029a6a61f75a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/5bb5ef8ac0b7060e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/eef217b498056e2d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/d12c547e4a39d485.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/f908a60f62fa6d49.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/c8545d11e90f6810.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/8b0b306f26a2fc92.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/19230eb966dab30f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/4230579dc7636455.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/363505c3789fc64e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/c8b4a59cde55fb23.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/615ccb45a8a56a68.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/5e5451567fa24fe0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/1a8852db6896c5f3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/3c0a8ddca1786489.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/49643c16ace20ba3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/6b7f2563c20f8a46.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/411b04de902e626e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/522488ec4d18f28d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/85749/7d62e1afea0aa32e.jpg",DEL2138
OYO 77582 Green Residency,1638,Saver Double (X),4.3,518,5,2,"Main Market Shakarpur Above Bagga Jewellery Shop, Delhi",28.633134,77.282625,https://bit.ly/2M1Vp2y,"https://images.oyoroomscdn.com/uploads/hotel_image/108747/c02008f8927d31a4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/e492a35de9245b39.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/2491c497fef49920.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/fcaa3885f66386b0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/c9c9e5048793de1c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/e372af04f5dab7b9.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/6fd1fa5fb7429cb2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/32f5ea33a6ab392c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/299c8c8c3f1f70b3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/8cf0c5642bd81faf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/31cd271d3f60b4fe.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/6832dbc58287e801.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/b17fa80fab89be2c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/1a240a8bb2af7e5c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/cd049b99b3546136.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/616220a828225e5e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/dcb1a2b3f845cf7e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/3114d497faad1354.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/108747/a823d10f56642348.jpg",DEL2910
OYO 80979 Red Apple Home,1289,Classic (2X),,,10,3," L 82 A MALVIYA NAGAR NEAR GOAL CHAKKAR NEW DELHI, Delhi",28.531496,77.207666,https://bit.ly/3enSFqT,"https://images.oyoroomscdn.com/uploads/hotel_image/112822/9f1f3111a2d60d6f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/296f41b36559aa50.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/1e87dbc6a57133ca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/8771c21bfd358d1c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/1daaa93644f10bd4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/e6f217cf5ef334e1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/44c820efa9d8afdf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/a70ec068146e4a07.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/d3cfeb6c2a863d39.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/b8de14fa73c29872.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/10377dbd3fb1dff3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/d4f16c9542e635d5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/3dc68b087947b813.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/a4b896d6bfc5f496.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/1b543a85867a3d6c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/95b2f20b536479e8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/52d00fc0752d4160.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/7eeddeb91c5c8164.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/d70338dbe4f88de2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/4dd356e2f0ef8063.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/822ea4f6bd09087c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/ec2d9f8b78de1fdf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/d8f30d4777e8b601.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/7c4db38c3b22014e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/3ac7375c6666ed8f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/b16ee54085821023.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/824e86b6110b33e4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/66502e4539fc1cf7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/192ca481b4e316a3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/112822/1d5113373d1dfbe0.jpg",DEL3181
OYO 64076 Discovery Inn,1479,Classic (2X),3.8,1587,28,3,"B-856,Metro Pillar No - 163, Church Wali Gali, New Ashok Nagar, Delhi",28.5899184120093,77.3053152859211,http://bit.ly/32MqrOX,"https://images.oyoroomscdn.com/uploads/hotel_image/86409/627b4646a76e24e6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/ce064232cd16b523.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/fd426e86e0582d8c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/ab4f9b8640bda0ec.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/54962bd68d3a5885.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/34f17994652f32a2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/a9d5e6bc74f33a1f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/c46c0424a5766c31.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/aec2ca93358dcb96.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/97c215d4bfceb6dc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/ff7be2af6449b845.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/3cf65a345e73ff85.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/96acd120e72d92dc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/a12c8d1770d9c4ed.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/27c90d67c3a99653.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/d09235b1cc0efabd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/b86a6765a8dc232e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/4b8159c3341e8654.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/6928662fa0e783df.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/c8300961d5515b98.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/4ff43d1ce662abc0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/5e8b4dafa843a15e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/624349256c0cd0cf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/86409/52ad74d3356223b0.jpg",DEL2160
OYO 78800 Cozy Stay Lajpat Nagar Part 2,2128,Classic (2X),4.6,342,3,3,"M 55 Third floor, Lajpat Nagar, Delhi",28.568063342126,77.2471242584288,https://bit.ly/3i1znbG,"https://images.oyoroomscdn.com/uploads/hotel_image/110139/deec3a1b37d67edb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/24ba32e917f99c9a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/42917602e8c92ac5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/3f77dcbe327f24f1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/9f9899315bc6eac6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/a059ce78e5a31a5e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/779290a0b17b3a2a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/940f39e323a18996.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/a40f79384151e424.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/6daea3eff1fb3a57.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/4cfdfdd8c7256226.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/ac6714ba549b4fd5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/5836c0085f9c5495.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/1453ddb53ac1e3af.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/5aff571d5b1a6add.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/ef2a31c4846422ca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/2d448bb7205b6c41.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/b6f18eb5f81ac92c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/db080284850d8eb6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/693b03635cdeffde.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/34d58afa58f4430e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/967d0aacad0074f3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/72585e2052d8aaeb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/62940b0f67b4aa5f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/ef67357d18ae486f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/ffc0b91ebfef323c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/295ac3b16764f37d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/4a07d2b7559c193a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/8729e093d7dd0751.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/e2cbf8cd2db4d373.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/9254ede034500ce6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/b891043ff170a279.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/438c85531e1346af.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/5ec8345931057bad.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/f240eb871098beb4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/2a2e399dc22745ad.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/8a02ff724fb72121.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/241590971431543f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/5517d4f97d23f817.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/9761d372547409c7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/120616f72b1686c6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/110139/e2efc1dfe6833a99.jpg",DEL2998
OYO DEL2867 Pr Galaxy,1625,Classic (2X),4.1,201,7,3,"K- 8,Kalkaji, Delhi, 110019, India, Delhi",28.540015,77.259249,http://bit.ly/2NPpLpq,"https://images.oyoroomscdn.com/uploads/hotel_image/107898/5173db584517c5e1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/318160a47fbe5660.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/5784898ee5a3a476.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/e8bc3e1e59e5e14e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/357083232b3e4572.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/6f2447919a42c7a6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/1f10c80f61308fd2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/c245fcfe6efafe40.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/757df6d4632796e7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/a2fea48aaf793708.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/fbb0878412f7259f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/5606a6dfa37f3010.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/7ed46ffdb617a81c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/5fa8d6b8c81e088a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/eb837ef494c8cb3d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/f4e73c7831a92a5f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/f845a629ec267e3c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/7793ae6788e09fd8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/37d573cebb240519.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/b250984de34f994d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/9724fb57209a2b1a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/2c57d87f2444d950.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/77cba330ac9b13f6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/c45b281b6bc54cde.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/74ad02bf66db66ad.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/6266386fd110fde0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107898/a473fe2a842f2047.jpg",DEL2867
Collection O 76604 Sector 20 Rohini,1441,Classic (2X),4.2,1656,26,3,"Plot No 36, Pocket 16, Sector 20, Rohini, Delhi",28.71204199613152,77.07269450649619,"https://www.google.com/maps/search/?api=1&query=28.71204199613152,77.07269450649619","https://images.oyoroomscdn.com/uploads/hotel_image/107522/62cf0724add606d7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/4bd59273655ffed0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/6ea8480e3e1c336a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/19013d98ff7b17ec.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/2c7f25a0ea29af3d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/27d53b060c5f2b57.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/2a5003979bce2cde.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/8bf6161dd9720a93.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/fc782780af8bd9cd.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/c979946c36bbb10a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/234c7427136af62d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/2651afc1a31a6cf5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/7e6399682f03edb7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/7a3e76e53f22a188.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/79af63b53b8fae3a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/6d01d9fe3b575d83.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/579bfa2e76a3ff6e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/490231ff1a3490c4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/49c76380e9b8e643.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/971cca869e9bdb0c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/1a53e9cb8ed0414c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/a021c3ddc1df71fe.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/4d49085c6ac30861.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/9ab92050d02737ea.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/29b4bd76a09a1b64.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/ffdeae40197d32a0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/ddb77c0c2c785e91.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/816117c7ecb3ebf1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/3c6ea739a8ca25ca.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/107522/e0d6dd1cbb889917.jpg",DEL2837
OYO Collection O 80367 Hide Away,2542,Classic (2X),4.7,80,10,3,"Hide Away , Sector 17, Dwarka, Dwarka Tehsil, Delhi",28.5895924,77.0287255,https://bit.ly/3EegcpG,"https://images.oyoroomscdn.com/uploads/hotel_image/111996/4351177580e582bc.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/4749911e8d0689fa.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/97cf2d53fdf3c39f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/5094f7d81180ebae.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/cc9a4490a0c4df90.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/db1a75b55796e4bf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/313f4f4fc0cd88cb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/dd7d19568d081182.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/64bfa8915817dbbb.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/55ab38c297eb8f49.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/fb6e306b77fa7b5f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/45bbe03b15888473.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/ee87adfe13f1ddba.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/1bc94a67c45734b1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/948375dbe5f1ed48.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/b42ebf51172dad79.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/d6b4507d93f5cbd4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/63f481df440aa515.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/ebc6a42731b8f684.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/8646afa4c8aac666.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/865f275ad0927cc4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/b5c35ba68d34119c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/e5c98c07cc81b8e8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/f70331274bf3401b.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/1eb921ab645886c2.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/62bd9bb99fea9539.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/1e2f1434ea8d8c7c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/eeb32448adb986af.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/dd71e682fd055c3e.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/9451b023891595e6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/111996/5fc3a998eee0f3a9.jpg",DEL3133
POP 83007 Grand Inn Hotel,1029,Classic (2X),,,40,3,"307, Block RZ, Block E, Khayala, New Delhi, Delhi 110018, India, Delhi",28.65252543396461,77.09283590102605,https://bit.ly/3Eqnc2W,"https://images.oyoroomscdn.com/uploads/hotel_image/115162/cd24489bfd6f4044.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/115162/5c83d95c32dfd9c4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/115162/aaf5745beafab1e6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/115162/27b662e142a13a6d.jpg",DEL3355
OYO 77914 Hotel Mannat,1666,Classic (2X),3.6,471,9,3,"Sunder Vihar, Paschim Vihar, Punjabi Bagh Tehsil, West Delhi, Delhi",28.6623308699913,77.0914297364652,https://bit.ly/3pl8NNE,"https://images.oyoroomscdn.com/uploads/hotel_image/109124/71ea420b13463009.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/b659572bd3790c6f.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/47536f81fc400a46.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/bf2922d5dc52aa31.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/38d16ae98ea06db4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/fddcfb727f9f3836.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/a42c75474f96bcb8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/7ec17a1cde3c3009.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/5ec6a43b859cba72.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/e829a7deb2a1741c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/777c11a24f13f2c0.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/4d6c418492f16ae1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/49d77644a5ee8464.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/4b8b76e929c03e56.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/368de0c53dd6c169.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/ecc98b038ea0e11c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/c5c32f3999700fe8.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/960ae0d410553416.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/7e454b863c6b9a68.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/d044ff8fb648ddd1.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/ced7709665ac7147.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/dfefea5b21e097de.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/526211fd19a0d0cf.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/e77fd55163201cb5.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/10a7bd7214b7d4b7.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/40a5957b827e41d3.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/2f88ed75c531957c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/cfaeb29f504b70d6.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/68f7b30e35cfb9c4.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/d8aa36f61af304ae.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/13cd7e9dbc93c23a.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/66614620a4f4a339.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/2ff9373fc26f5c46.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/efb8547f80fbb21c.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/4a37f91f201ed31d.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/510ae7aa85305247.jpg,https://images.oyoroomscdn.com/uploads/hotel_image/109124/c7071252a2dc1d50.jpg",DEL2941
